2024-10-01T19:15:08.114-03:00  INFO 11100 --- [apibloco] [main] infnet.edu.apibloco.EmailSenderTests     : Starting EmailSenderTests using Java 17.0.11 with PID 11100 (started by marco in D:\Projetos\Api Java Bloco Infnet\apibloco2\apibloco2)
2024-10-01T19:15:08.129-03:00 DEBUG 11100 --- [apibloco] [main] infnet.edu.apibloco.EmailSenderTests     : Running with Spring Boot v3.3.2, Spring v6.1.11
2024-10-01T19:15:08.130-03:00  INFO 11100 --- [apibloco] [main] infnet.edu.apibloco.EmailSenderTests     : No active profile set, falling back to 1 default profile: "default"
2024-10-01T19:15:08.307-03:00 DEBUG 11100 --- [apibloco] [main] o.s.w.c.s.GenericWebApplicationContext   : Refreshing org.springframework.web.context.support.GenericWebApplicationContext@232024b9
2024-10-01T19:15:09.306-03:00  WARN 11100 --- [apibloco] [main] o.s.c.annotation.AnnotationTypeMapping   : Support for convention-based annotation attribute overrides is deprecated and will be removed in Spring Framework 6.2. Please annotate the following attributes in @org.axonframework.spring.stereotype.Aggregate with appropriate @AliasFor declarations: [type]
2024-10-01T19:15:09.311-03:00  WARN 11100 --- [apibloco] [main] o.s.c.annotation.AnnotationTypeMapping   : Support for convention-based annotation attribute overrides is deprecated and will be removed in Spring Framework 6.2. Please annotate the following attributes in @org.axonframework.eventsourcing.EventSourcingHandler with appropriate @AliasFor declarations: [payloadType]
2024-10-01T19:15:09.312-03:00  WARN 11100 --- [apibloco] [main] o.s.c.annotation.AnnotationTypeMapping   : Support for convention-based annotation attribute overrides is deprecated and will be removed in Spring Framework 6.2. Please annotate the following attributes in @org.axonframework.eventsourcing.EventSourcingHandler with appropriate @AliasFor declarations: [payloadType]
2024-10-01T19:15:12.985-03:00  INFO 11100 --- [apibloco] [main] .s.d.r.c.RepositoryConfigurationDelegate : Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2024-10-01T19:15:13.559-03:00  INFO 11100 --- [apibloco] [main] .s.d.r.c.RepositoryConfigurationDelegate : Finished Spring Data repository scanning in 549 ms. Found 2 JPA repository interfaces.
2024-10-01T19:15:14.986-03:00  INFO 11100 --- [apibloco] [main] o.s.cloud.context.scope.GenericScope     : BeanFactory id=4532b15c-435d-340c-b2cf-9a12d3fb9b2a
2024-10-01T19:15:16.588-03:00  WARN 11100 --- [apibloco] [main] o.s.c.annotation.AnnotationTypeMapping   : Support for convention-based annotation attribute overrides is deprecated and will be removed in Spring Framework 6.2. Please annotate the following attributes in @org.axonframework.modelling.command.AggregateIdentifier with appropriate @AliasFor declarations: [routingKey]
2024-10-01T19:15:17.616-03:00  WARN 11100 --- [apibloco] [main] trationDelegate$BeanPostProcessorChecker : Bean 'org.springframework.cloud.client.loadbalancer.LoadBalancerAutoConfiguration$DeferringLoadBalancerInterceptorConfig' of type [org.springframework.cloud.client.loadbalancer.LoadBalancerAutoConfiguration$DeferringLoadBalancerInterceptorConfig] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). The currently created BeanPostProcessor [lbRestClientPostProcessor] is declared through a non-static factory method on that class; consider declaring it as static instead.
2024-10-01T19:15:17.623-03:00  WARN 11100 --- [apibloco] [main] trationDelegate$BeanPostProcessorChecker : Bean 'deferringLoadBalancerInterceptor' of type [org.springframework.cloud.client.loadbalancer.DeferringLoadBalancerInterceptor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected into a currently created BeanPostProcessor [lbRestClientPostProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies.
2024-10-01T19:15:17.638-03:00  WARN 11100 --- [apibloco] [main] trationDelegate$BeanPostProcessorChecker : Bean 'org.springframework.cloud.client.loadbalancer.reactive.LoadBalancerBeanPostProcessorAutoConfiguration' of type [org.springframework.cloud.client.loadbalancer.reactive.LoadBalancerBeanPostProcessorAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). The currently created BeanPostProcessor [loadBalancerWebClientBuilderBeanPostProcessor] is declared through a non-static factory method on that class; consider declaring it as static instead.
2024-10-01T19:15:17.654-03:00  WARN 11100 --- [apibloco] [main] trationDelegate$BeanPostProcessorChecker : Bean 'org.springframework.cloud.client.loadbalancer.reactive.LoadBalancerBeanPostProcessorAutoConfiguration$ReactorDeferringLoadBalancerFilterConfig' of type [org.springframework.cloud.client.loadbalancer.reactive.LoadBalancerBeanPostProcessorAutoConfiguration$ReactorDeferringLoadBalancerFilterConfig] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected into a currently created BeanPostProcessor [loadBalancerWebClientBuilderBeanPostProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies.
2024-10-01T19:15:17.656-03:00  WARN 11100 --- [apibloco] [main] trationDelegate$BeanPostProcessorChecker : Bean 'reactorDeferringLoadBalancerExchangeFilterFunction' of type [org.springframework.cloud.client.loadbalancer.reactive.DeferringLoadBalancerExchangeFilterFunction] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected into a currently created BeanPostProcessor [loadBalancerWebClientBuilderBeanPostProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies.
2024-10-01T19:15:18.618-03:00  INFO 11100 --- [apibloco] [main] o.hibernate.jpa.internal.util.LogHelper  : HHH000204: Processing PersistenceUnitInfo [name: default]
2024-10-01T19:15:18.846-03:00  INFO 11100 --- [apibloco] [main] org.hibernate.Version                    : HHH000412: Hibernate ORM core version 6.5.2.Final
2024-10-01T19:15:19.063-03:00  INFO 11100 --- [apibloco] [main] o.h.c.internal.RegionFactoryInitiator    : HHH000026: Second-level cache disabled
2024-10-01T19:15:20.413-03:00  INFO 11100 --- [apibloco] [main] o.s.o.j.p.SpringPersistenceUnitInfo      : No LoadTimeWeaver setup: ignoring JPA class transformer
2024-10-01T19:15:20.469-03:00  INFO 11100 --- [apibloco] [main] com.zaxxer.hikari.HikariDataSource       : HikariPool-1 - Starting...
2024-10-01T19:15:23.911-03:00  WARN 11100 --- [apibloco] [main] o.h.e.j.e.i.JdbcEnvironmentInitiator     : HHH000342: Could not obtain connection to query metadata

java.lang.NullPointerException: Cannot invoke "org.hibernate.engine.jdbc.spi.SqlExceptionHelper.convert(java.sql.SQLException, String)" because the return value of "org.hibernate.resource.transaction.backend.jdbc.internal.JdbcIsolationDelegate.sqlExceptionHelper()" is null
	at org.hibernate.resource.transaction.backend.jdbc.internal.JdbcIsolationDelegate.delegateWork(JdbcIsolationDelegate.java:116) ~[hibernate-core-6.5.2.Final.jar:6.5.2.Final]
	at java.base/java.util.Iterator.forEachRemaining(Iterator.java:133) ~[na:na]
	at org.axonframework.messaging.unitofwork.BatchingUnitOfWork.notifyHandlers(BatchingUnitOfWork.java:161) ~[axon-messaging-4.10.0.jar:4.10.0]
	at org.axonframework.messaging.unitofwork.AbstractUnitOfWork.changePhase(AbstractUnitOfWork.java:236) ~[axon-messaging-4.10.0.jar:4.10.0]
	at org.axonframework.messaging.unitofwork.AbstractUnitOfWork.commitAsRoot(AbstractUnitOfWork.java:87) ~[axon-messaging-4.10.0.jar:4.10.0]
	at org.axonframework.messaging.unitofwork.AbstractUnitOfWork.commit(AbstractUnitOfWork.java:75) ~[axon-messaging-4.10.0.jar:4.10.0]
	at org.axonframework.messaging.unitofwork.BatchingUnitOfWork.executeWithResult(BatchingUnitOfWork.java:117) ~[axon-messaging-4.10.0.jar:4.10.0]
	at org.axonframework.eventhandling.AbstractEventProcessor.lambda$processInUnitOfWork$4(AbstractEventProcessor.java:166) ~[axon-messaging-4.10.0.jar:4.10.0]
	at org.axonframework.tracing.Span.runCallable(Span.java:132) ~[axon-messaging-4.10.0.jar:4.10.0]
	at org.axonframework.eventhandling.AbstractEventProcessor.processInUnitOfWork(AbstractEventProcessor.java:165) ~[axon-messaging-4.10.0.jar:4.10.0]
	at org.axonframework.eventhandling.TrackingEventProcessor.processBatch(TrackingEventProcessor.java:491) ~[axon-messaging-4.10.0.jar:4.10.0]
	at org.axonframework.eventhandling.TrackingEventProcessor.processingLoop(TrackingEventProcessor.java:316) ~[axon-messaging-4.10.0.jar:4.10.0]
	at org.axonframework.eventhandling.TrackingEventProcessor$TrackingSegmentWorker.run(TrackingEventProcessor.java:1197) ~[axon-messaging-4.10.0.jar:4.10.0]
	at org.axonframework.eventhandling.TrackingEventProcessor$WorkerLauncher.cleanUp(TrackingEventProcessor.java:1396) ~[axon-messaging-4.10.0.jar:4.10.0]
	at org.axonframework.eventhandling.TrackingEventProcessor$WorkerLauncher.run(TrackingEventProcessor.java:1373) ~[axon-messaging-4.10.0.jar:4.10.0]
	at java.base/java.lang.Thread.run(Thread.java:840) ~[na:na]
Caused by: org.hibernate.exception.ConstraintViolationException: could not execute statement [Duplicate entry 'marco.antonio.rg340@gmail.com' for key 'users.UK6dotkott2kjsp8vw4d0m25fb7'] [insert into users (email,name,password,id) values (?,?,?,?)]
	at org.hibernate.dialect.MySQLDialect.lambda$buildSQLExceptionConversionDelegate$3(MySQLDialect.java:1234) ~[hibernate-core-6.5.2.Final.jar:6.5.2.Final]
	at org.hibernate.exception.internal.StandardSQLExceptionConverter.convert(StandardSQLExceptionConverter.java:58) ~[hibernate-core-6.5.2.Final.jar:6.5.2.Final]
	at org.hibernate.engine.jdbc.spi.SqlExceptionHelper.convert(SqlExceptionHelper.java:108) ~[hibernate-core-6.5.2.Final.jar:6.5.2.Final]
	at org.hibernate.engine.jdbc.internal.ResultSetReturnImpl.executeUpdate(ResultSetReturnImpl.java:197) ~[hibernate-core-6.5.2.Final.jar:6.5.2.Final]
	at org.hibernate.engine.jdbc.mutation.internal.AbstractMutationExecutor.performNonBatchedMutation(AbstractMutationExecutor.java:134) ~[hibernate-core-6.5.2.Final.jar:6.5.2.Final]
	at org.hibernate.engine.jdbc.mutation.internal.MutationExecutorSingleNonBatched.performNonBatchedOperations(MutationExecutorSingleNonBatched.java:55) ~[hibernate-core-6.5.2.Final.jar:6.5.2.Final]
	at org.hibernate.engine.jdbc.mutation.internal.AbstractMutationExecutor.execute(AbstractMutationExecutor.java:55) ~[hibernate-core-6.5.2.Final.jar:6.5.2.Final]
	at org.hibernate.persister.entity.mutation.InsertCoordinatorStandard.doStaticInserts(InsertCoordinatorStandard.java:194) ~[hibernate-core-6.5.2.Final.jar:6.5.2.Final]
	at org.hibernate.persister.entity.mutation.InsertCoordinatorStandard.coordinateInsert(InsertCoordinatorStandard.java:132) ~[hibernate-core-6.5.2.Final.jar:6.5.2.Final]
	at org.hibernate.persister.entity.mutation.InsertCoordinatorStandard.insert(InsertCoordinatorStandard.java:104) ~[hibernate-core-6.5.2.Final.jar:6.5.2.Final]
	at org.hibernate.action.internal.EntityInsertAction.execute(EntityInsertAction.java:110) ~[hibernate-core-6.5.2.Final.jar:6.5.2.Final]
	at org.hibernate.engine.spi.ActionQueue.executeActions(ActionQueue.java:632) ~[hibernate-core-6.5.2.Final.jar:6.5.2.Final]
	at org.hibernate.engine.spi.ActionQueue.executeActions(ActionQueue.java:499) ~[hibernate-core-6.5.2.Final.jar:6.5.2.Final]
	at org.hibernate.event.internal.AbstractFlushingEventListener.performExecutions(AbstractFlushingEventListener.java:371) ~[hibernate-core-6.5.2.Final.jar:6.5.2.Final]
	at org.hibernate.event.internal.DefaultFlushEventListener.onFlush(DefaultFlushEventListener.java:41) ~[hibernate-core-6.5.2.Final.jar:6.5.2.Final]
	at org.hibernate.event.service.internal.EventListenerGroupImpl.fireEventOnEachListener(EventListenerGroupImpl.java:127) ~[hibernate-core-6.5.2.Final.jar:6.5.2.Final]
	at org.hibernate.internal.SessionImpl.doFlush(SessionImpl.java:1425) ~[hibernate-core-6.5.2.Final.jar:6.5.2.Final]
	at org.hibernate.internal.SessionImpl.managedFlush(SessionImpl.java:487) ~[hibernate-core-6.5.2.Final.jar:6.5.2.Final]
	at org.hibernate.internal.SessionImpl.flushBeforeTransactionCompletion(SessionImpl.java:2324) ~[hibernate-core-6.5.2.Final.jar:6.5.2.Final]
	at org.hibernate.internal.SessionImpl.beforeTransactionCompletion(SessionImpl.java:1981) ~[hibernate-core-6.5.2.Final.jar:6.5.2.Final]
	at org.hibernate.engine.jdbc.internal.JdbcCoordinatorImpl.beforeTransactionCompletion(JdbcCoordinatorImpl.java:439) ~[hibernate-core-6.5.2.Final.jar:6.5.2.Final]
	at org.hibernate.resource.transaction.backend.jdbc.internal.JdbcResourceLocalTransactionCoordinatorImpl.beforeCompletionCallback(JdbcResourceLocalTransactionCoordinatorImpl.java:169) ~[hibernate-core-6.5.2.Final.jar:6.5.2.Final]
	at org.hibernate.resource.transaction.backend.jdbc.internal.JdbcResourceLocalTransactionCoordinatorImpl$TransactionDriverControlImpl.commit(JdbcResourceLocalTransactionCoordinatorImpl.java:267) ~[hibernate-core-6.5.2.Final.jar:6.5.2.Final]
	at org.hibernate.engine.transaction.internal.TransactionImpl.commit(TransactionImpl.java:101) ~[hibernate-core-6.5.2.Final.jar:6.5.2.Final]
	at org.springframework.orm.jpa.JpaTransactionManager.doCommit(JpaTransactionManager.java:562) ~[spring-orm-6.1.11.jar:6.1.11]
	... 22 common frames omitted
Caused by: java.sql.SQLIntegrityConstraintViolationException: Duplicate entry 'marco.antonio.rg340@gmail.com' for key 'users.UK6dotkott2kjsp8vw4d0m25fb7'
	at com.mysql.cj.jdbc.exceptions.SQLError.createSQLException(SQLError.java:109) ~[mysql-connector-j-9.0.0.jar:9.0.0]
	at com.mysql.cj.jdbc.exceptions.SQLExceptionsMapping.translateException(SQLExceptionsMapping.java:114) ~[mysql-connector-j-9.0.0.jar:9.0.0]
	at com.mysql.cj.jdbc.ClientPreparedStatement.executeInternal(ClientPreparedStatement.java:987) ~[mysql-connector-j-9.0.0.jar:9.0.0]
	at com.mysql.cj.jdbc.ClientPreparedStatement.executeUpdateInternal(ClientPreparedStatement.java:1165) ~[mysql-connector-j-9.0.0.jar:9.0.0]
	at com.mysql.cj.jdbc.ClientPreparedStatement.executeUpdateInternal(ClientPreparedStatement.java:1100) ~[mysql-connector-j-9.0.0.jar:9.0.0]
	at com.mysql.cj.jdbc.ClientPreparedStatement.executeLargeUpdate(ClientPreparedStatement.java:1466) ~[mysql-connector-j-9.0.0.jar:9.0.0]
	at com.mysql.cj.jdbc.ClientPreparedStatement.executeUpdate(ClientPreparedStatement.java:1083) ~[mysql-connector-j-9.0.0.jar:9.0.0]
	at com.zaxxer.hikari.pool.ProxyPreparedStatement.executeUpdate(ProxyPreparedStatement.java:61) ~[HikariCP-5.1.0.jar:na]
	at com.zaxxer.hikari.pool.HikariProxyPreparedStatement.executeUpdate(HikariProxyPreparedStatement.java) ~[HikariCP-5.1.0.jar:na]
	at org.hibernate.engine.jdbc.internal.ResultSetReturnImpl.executeUpdate(ResultSetReturnImpl.java:194) ~[hibernate-core-6.5.2.Final.jar:6.5.2.Final]
	... 43 common frames omitted

2024-10-01T19:43:18.317-03:00  WARN 16056 --- [apibloco] [EventProcessor[infnet.edu.apibloco]-0] o.a.e.TrackingEventProcessor             : Releasing claim on token and preparing for retry in 1s
2024-10-01T19:43:18.523-03:00  INFO 16056 --- [apibloco] [EventProcessor[infnet.edu.apibloco]-0] o.a.e.TrackingEventProcessor             : Released claim
2024-10-01T19:43:18.605-03:00 DEBUG 16056 --- [apibloco] [main] o.s.w.r.f.client.ExchangeFunctions       : [31f2e4b3] HTTP POST http://localhost:8080/api/Email/send
2024-10-01T19:43:18.622-03:00 DEBUG 16056 --- [apibloco] [main] o.s.http.codec.json.Jackson2JsonEncoder  : [31f2e4b3] Encoding [infnet.edu.apibloco.Domain.Contracts.Email.SendEmailRequest@742d5736]
2024-10-01T19:43:19.708-03:00  INFO 16056 --- [apibloco] [EventProcessor[infnet.edu.apibloco]-0] o.a.e.TrackingEventProcessor             : Fetched token: ReplayToken{currentToken=IndexTrackingToken{globalIndex=4}, tokenAtReset=IndexTrackingToken{globalIndex=17}, context=null} for segment: Segment[0/0]
2024-10-01T19:43:19.769-03:00  WARN 16056 --- [apibloco] [EventProcessor[infnet.edu.apibloco]-0] o.a.m.command.AbstractRepository         : The active Unit of Work is expected to contain a CommandMessage or a DeadlineMessage, but instead contains a [class org.axonframework.eventhandling.GenericTrackedDomainEventMessage]
2024-10-01T19:43:19.802-03:00  WARN 16056 --- [apibloco] [EventProcessor[infnet.edu.apibloco]-0] o.h.engine.jdbc.spi.SqlExceptionHelper   : SQL Error: 1062, SQLState: 23000
2024-10-01T19:43:19.802-03:00 ERROR 16056 --- [apibloco] [EventProcessor[infnet.edu.apibloco]-0] o.h.engine.jdbc.spi.SqlExceptionHelper   : Duplicate entry 'marco.antonio.rg340@gmail.com' for key 'users.UK6dotkott2kjsp8vw4d0m25fb7'
2024-10-01T19:43:19.812-03:00  WARN 16056 --- [apibloco] [EventProcessor[infnet.edu.apibloco]-0] o.a.e.TrackingEventProcessor             : Releasing claim on token and preparing for retry in 2s
2024-10-01T19:43:19.839-03:00  INFO 16056 --- [apibloco] [EventProcessor[infnet.edu.apibloco]-0] o.a.e.TrackingEventProcessor             : Released claim
2024-10-01T19:43:21.872-03:00  INFO 16056 --- [apibloco] [EventProcessor[infnet.edu.apibloco]-0] o.a.e.TrackingEventProcessor             : Fetched token: ReplayToken{currentToken=IndexTrackingToken{globalIndex=4}, tokenAtReset=IndexTrackingToken{globalIndex=17}, context=null} for segment: Segment[0/0]
2024-10-01T19:43:21.894-03:00  WARN 16056 --- [apibloco] [EventProcessor[infnet.edu.apibloco]-0] o.a.m.command.AbstractRepository         : The active Unit of Work is expected to contain a CommandMessage or a DeadlineMessage, but instead contains a [class org.axonframework.eventhandling.GenericTrackedDomainEventMessage]
2024-10-01T19:43:21.922-03:00  WARN 16056 --- [apibloco] [EventProcessor[infnet.edu.apibloco]-0] o.h.engine.jdbc.spi.SqlExceptionHelper   : SQL Error: 1062, SQLState: 23000
2024-10-01T19:43:21.923-03:00 ERROR 16056 --- [apibloco] [EventProcessor[infnet.edu.apibloco]-0] o.h.engine.jdbc.spi.SqlExceptionHelper   : Duplicate entry 'marco.antonio.rg340@gmail.com' for key 'users.UK6dotkott2kjsp8vw4d0m25fb7'
2024-10-01T19:43:21.930-03:00  WARN 16056 --- [apibloco] [EventProcessor[infnet.edu.apibloco]-0] o.a.e.TrackingEventProcessor             : Releasing claim on token and preparing for retry in 4s
2024-10-01T19:43:21.945-03:00  INFO 16056 --- [apibloco] [EventProcessor[infnet.edu.apibloco]-0] o.a.e.TrackingEventProcessor             : Released claim
2024-10-01T19:43:22.467-03:00 DEBUG 16056 --- [apibloco] [ForkJoinPool.commonPool-worker-1] o.s.w.r.f.client.ExchangeFunctions       : [31f2e4b3] [1066500b] Response 400 BAD_REQUEST
2024-10-01T19:43:22.495-03:00 DEBUG 16056 --- [apibloco] [HttpClient-1-Worker-2] org.springframework.web.HttpLogging      : [31f2e4b3] [1066500b] Read 84 bytes
2024-10-01T19:43:22.622-03:00 DEBUG 16056 --- [apibloco] [main] o.s.w.r.f.client.ExchangeFunctions       : [4134db1e] HTTP GET http://localhost:8080/api/Email/getEmails?emailAddress=marcoantoniodoom@gmail.com
2024-10-01T19:43:23.011-03:00 DEBUG 16056 --- [apibloco] [ForkJoinPool.commonPool-worker-1] o.s.w.r.f.client.ExchangeFunctions       : [4134db1e] [59dba662] Response 200 OK
2024-10-01T19:43:23.032-03:00 DEBUG 16056 --- [apibloco] [HttpClient-2-Worker-0] org.springframework.web.HttpLogging      : [4134db1e] [59dba662] Decoded "{"IsSuccess":true,"error":{"Code":"","Message":""}}"
2024-10-01T19:43:23.067-03:00 DEBUG 16056 --- [apibloco] [main] o.s.w.r.f.client.ExchangeFunctions       : [34dae070] HTTP DELETE http://localhost:8080/api/Email/delete?emailAddress=
2024-10-01T19:43:24.198-03:00 DEBUG 16056 --- [apibloco] [ForkJoinPool.commonPool-worker-1] o.s.w.r.f.client.ExchangeFunctions       : [34dae070] [22da784d] Response 200 OK
2024-10-01T19:43:24.201-03:00 DEBUG 16056 --- [apibloco] [ForkJoinPool.commonPool-worker-1] org.springframework.web.HttpLogging      : [34dae070] [22da784d] Decoded "Ok"
2024-10-01T19:43:24.409-03:00 DEBUG 16056 --- [apibloco] [SpringApplicationShutdownHook] o.s.w.c.s.GenericWebApplicationContext   : Closing org.springframework.web.context.support.GenericWebApplicationContext@2a415aa9, started on Tue Oct 01 19:42:50 BRT 2024
2024-10-01T19:43:24.413-03:00  INFO 16056 --- [apibloco] [SpringApplicationShutdownHook] o.s.c.n.e.s.EurekaServiceRegistry        : Unregistering application APIBLOCO with eureka with status DOWN
2024-10-01T19:43:24.446-03:00  INFO 16056 --- [apibloco] [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-2] o.s.a.r.l.SimpleMessageListenerContainer : Waiting for workers to finish.
2024-10-01T19:43:25.016-03:00  INFO 16056 --- [apibloco] [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-2] o.s.a.r.l.SimpleMessageListenerContainer : Successfully waited for workers to finish.
2024-10-01T19:43:25.019-03:00  INFO 16056 --- [apibloco] [SpringApplicationShutdownHook] o.a.e.TrackingEventProcessor             : Shutdown state set for Processor 'infnet.edu.apibloco'.
2024-10-01T19:43:25.020-03:00  INFO 16056 --- [apibloco] [SpringApplicationShutdownHook] o.a.e.TrackingEventProcessor             : Processor 'infnet.edu.apibloco' awaiting termination...
2024-10-01T19:43:25.174-03:00  INFO 16056 --- [apibloco] [EventProcessor[infnet.edu.apibloco]-0] o.a.e.TrackingEventProcessor             : Released claim
2024-10-01T19:43:25.176-03:00  INFO 16056 --- [apibloco] [EventProcessor[infnet.edu.apibloco]-0] o.a.e.TrackingEventProcessor             : Worker for segment Segment[0/0] stopped.
2024-10-01T19:43:25.309-03:00  INFO 16056 --- [apibloco] [SpringApplicationShutdownHook] i.a.a.c.command.impl.CommandChannelImpl  : Deregistered handler for command 'infnet.edu.apibloco.Commands.User.CreateUserCommand' in context 'default'
2024-10-01T19:43:25.313-03:00  INFO 16056 --- [apibloco] [SpringApplicationShutdownHook] i.a.a.c.command.impl.CommandChannelImpl  : Deregistered handler for command 'infnet.edu.apibloco.Commands.Post.CreatePostCommand' in context 'default'
2024-10-01T19:43:26.059-03:00  INFO 16056 --- [apibloco] [SpringApplicationShutdownHook] o.s.c.n.e.server.EurekaServerBootstrap   : Shutting down Eureka Server..
2024-10-01T19:43:26.059-03:00  INFO 16056 --- [apibloco] [SpringApplicationShutdownHook] c.n.eureka.DefaultEurekaServerContext    : Shutting down ...
2024-10-01T19:43:26.059-03:00  INFO 16056 --- [apibloco] [SpringApplicationShutdownHook] c.n.eureka.DefaultEurekaServerContext    : Shut down
2024-10-01T19:43:26.060-03:00  INFO 16056 --- [apibloco] [SpringApplicationShutdownHook] o.s.c.n.e.server.EurekaServerBootstrap   : Eureka Service is now shutdown...
2024-10-01T19:43:26.068-03:00  INFO 16056 --- [apibloco] [SpringApplicationShutdownHook] c.n.eureka.DefaultEurekaServerContext    : Shutting down ...
2024-10-01T19:43:26.069-03:00  INFO 16056 --- [apibloco] [SpringApplicationShutdownHook] c.n.eureka.DefaultEurekaServerContext    : Shut down
2024-10-01T19:43:26.113-03:00  INFO 16056 --- [apibloco] [SpringApplicationShutdownHook] j.LocalContainerEntityManagerFactoryBean : Closing JPA EntityManagerFactory for persistence unit 'default'
2024-10-01T19:43:26.422-03:00  INFO 16056 --- [apibloco] [SpringApplicationShutdownHook] com.zaxxer.hikari.HikariDataSource       : HikariPool-1 - Shutdown initiated...
2024-10-01T19:43:26.453-03:00  INFO 16056 --- [apibloco] [SpringApplicationShutdownHook] com.zaxxer.hikari.HikariDataSource       : HikariPool-1 - Shutdown completed.
2024-10-01T19:43:26.454-03:00  INFO 16056 --- [apibloco] [SpringApplicationShutdownHook] com.netflix.discovery.DiscoveryClient    : Shutting down DiscoveryClient ...
2024-10-01T19:43:26.455-03:00  INFO 16056 --- [apibloco] [SpringApplicationShutdownHook] com.netflix.discovery.DiscoveryClient    : Completed shut down of DiscoveryClient
2024-10-01T19:44:58.194-03:00  INFO 10064 --- [apibloco] [main] infnet.edu.apibloco.EmailSenderTests     : Starting EmailSenderTests using Java 17.0.11 with PID 10064 (started by marco in D:\Projetos\Api Java Bloco Infnet\apibloco2\apibloco2)
2024-10-01T19:44:58.200-03:00 DEBUG 10064 --- [apibloco] [main] infnet.edu.apibloco.EmailSenderTests     : Running with Spring Boot v3.3.2, Spring v6.1.11
2024-10-01T19:44:58.202-03:00  INFO 10064 --- [apibloco] [main] infnet.edu.apibloco.EmailSenderTests     : No active profile set, falling back to 1 default profile: "default"
2024-10-01T19:44:58.359-03:00 DEBUG 10064 --- [apibloco] [main] o.s.w.c.s.GenericWebApplicationContext   : Refreshing org.springframework.web.context.support.GenericWebApplicationContext@232024b9
2024-10-01T19:44:58.686-03:00  WARN 10064 --- [apibloco] [main] o.s.c.annotation.AnnotationTypeMapping   : Support for convention-based annotation attribute overrides is deprecated and will be removed in Spring Framework 6.2. Please annotate the following attributes in @org.axonframework.spring.stereotype.Aggregate with appropriate @AliasFor declarations: [type]
2024-10-01T19:44:58.692-03:00  WARN 10064 --- [apibloco] [main] o.s.c.annotation.AnnotationTypeMapping   : Support for convention-based annotation attribute overrides is deprecated and will be removed in Spring Framework 6.2. Please annotate the following attributes in @org.axonframework.eventsourcing.EventSourcingHandler with appropriate @AliasFor declarations: [payloadType]
2024-10-01T19:44:58.693-03:00  WARN 10064 --- [apibloco] [main] o.s.c.annotation.AnnotationTypeMapping   : Support for convention-based annotation attribute overrides is deprecated and will be removed in Spring Framework 6.2. Please annotate the following attributes in @org.axonframework.eventsourcing.EventSourcingHandler with appropriate @AliasFor declarations: [payloadType]
2024-10-01T19:45:02.212-03:00  INFO 10064 --- [apibloco] [main] .s.d.r.c.RepositoryConfigurationDelegate : Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2024-10-01T19:45:02.722-03:00  INFO 10064 --- [apibloco] [main] .s.d.r.c.RepositoryConfigurationDelegate : Finished Spring Data repository scanning in 476 ms. Found 2 JPA repository interfaces.
2024-10-01T19:45:04.149-03:00  INFO 10064 --- [apibloco] [main] o.s.cloud.context.scope.GenericScope     : BeanFactory id=4532b15c-435d-340c-b2cf-9a12d3fb9b2a
2024-10-01T19:45:05.507-03:00  WARN 10064 --- [apibloco] [main] o.s.c.annotation.AnnotationTypeMapping   : Support for convention-based annotation attribute overrides is deprecated and will be removed in Spring Framework 6.2. Please annotate the following attributes in @org.axonframework.modelling.command.AggregateIdentifier with appropriate @AliasFor declarations: [routingKey]
2024-10-01T19:45:06.098-03:00  WARN 10064 --- [apibloco] [main] trationDelegate$BeanPostProcessorChecker : Bean 'org.springframework.cloud.client.loadbalancer.LoadBalancerAutoConfiguration$DeferringLoadBalancerInterceptorConfig' of type [org.springframework.cloud.client.loadbalancer.LoadBalancerAutoConfiguration$DeferringLoadBalancerInterceptorConfig] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). The currently created BeanPostProcessor [lbRestClientPostProcessor] is declared through a non-static factory method on that class; consider declaring it as static instead.
2024-10-01T19:45:06.106-03:00  WARN 10064 --- [apibloco] [main] trationDelegate$BeanPostProcessorChecker : Bean 'deferringLoadBalancerInterceptor' of type [org.springframework.cloud.client.loadbalancer.DeferringLoadBalancerInterceptor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected into a currently created BeanPostProcessor [lbRestClientPostProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies.
